IMPPDF_fine	3	48
  20	LATTICE	4.000000000000e+00	3.000000000000e+00	2.356190000000e+00	4.225590000000e-01	4.199440000000e-02	3.214300000000e-02	7.606748406731e+00	1.597000000000e-02	3.779353889043e+00	7.951370000000e-02	1.881718292593e+01	
  21	LATTICE	5.000000000000e+00	3.000000000000e+00	2.945240000000e+00	4.992920000000e-01	5.416820000000e-02	4.033600000000e-02	8.078639353324e+00	1.449300000000e-02	2.902710237697e+00	7.637490000000e-02	1.529664004230e+01	
  22	LATTICE	6.000000000000e+00	3.000000000000e+00	3.534290000000e+00	5.379380000000e-01	7.052780000000e-02	4.784900000000e-02	8.894891232819e+00	1.132400000000e-02	2.105075306076e+00	3.957930000000e-02	7.357595113191e+00	
  23	LATTICE	7.000000000000e+00	3.000000000000e+00	4.123340000000e+00	6.559390000000e-01	3.735440000000e-02	5.369900000000e-02	8.186584423247e+00	1.904700000000e-02	2.903776113328e+00	0.000000000000e+00	0.000000000000e+00	
  24	LATTICE	8.000000000000e+00	3.000000000000e+00	4.712390000000e+00	6.433780000000e-01	3.898630000000e-02	5.534500000000e-02	8.602252486097e+00	2.917900000000e-02	4.535280970130e+00	6.879400000000e-02	1.069262548611e+01	
  25	LATTICE	1.000000000000e+00	4.000000000000e+00	7.853980000000e-01	1.781240000000e-01	6.635140000000e-03	1.018500000000e-02	5.717926837484e+00	8.258000000000e-03	4.636096202645e+00	0.000000000000e+00	0.000000000000e+00	
  26	LATTICE	2.000000000000e+00	4.000000000000e+00	1.570800000000e+00	3.560410000000e-01	1.315030000000e-02	2.102500000000e-02	5.905218780983e+00	1.418200000000e-02	3.983249120186e+00	0.000000000000e+00	0.000000000000e+00	
  27	LATTICE	3.000000000000e+00	4.000000000000e+00	2.356190000000e+00	4.935540000000e-01	4.544220000000e-03	3.214300000000e-02	6.512559922521e+00	1.597000000000e-02	3.235714835661e+00	6.307100000000e-03	1.277894617408e+00	
  28	LATTICE	4.000000000000e+00	4.000000000000e+00	3.141590000000e+00	5.738380000000e-01	6.032700000000e-03	4.298400000000e-02	7.490615818402e+00	1.354300000000e-02	2.360073749037e+00	0.000000000000e+00	0.000000000000e+00	
  29	LATTICE	5.000000000000e+00	4.000000000000e+00	3.926990000000e+00	6.063470000000e-01	7.649640000000e-03	5.202900000000e-02	8.580730175955e+00	1.612000000000e-02	2.658543705172e+00	1.973270000000e-02	3.254357653291e+00	
  30	LATTICE	6.000000000000e+00	4.000000000000e+00	4.712390000000e+00	5.865080000000e-01	1.086990000000e-02	5.534500000000e-02	9.436358924345e+00	2.917900000000e-02	4.975038703649e+00	2.176710000000e-02	3.711304875637e+00	
  31	LATTICE	7.000000000000e+00	4.000000000000e+00	5.497790000000e+00	5.380100000000e-01	1.947260000000e-02	4.606100000000e-02	8.561365030390e+00	4.419000000000e-02	8.213601977658e+00	0.000000000000e+00	0.000000000000e+00	
  32	LATTICE	8.000000000000e+00	4.000000000000e+00	6.283180000000e+00	4.556780000000e-01	2.722730000000e-02	2.509300000000e-02	5.506739408091e+00	5.836000000000e-02	1.280728935784e+01	0.000000000000e+00	0.000000000000e+00	
  33	LATTICE	1.000000000000e+00	5.000000000000e+00	9.817480000000e-01	2.192280000000e-01	1.418630000000e-02	1.286900000000e-02	5.870144324630e+00	1.007600000000e-02	4.596128231795e+00	0.000000000000e+00	0.000000000000e+00	
  34	LATTICE	2.000000000000e+00	5.000000000000e+00	1.963490000000e+00	4.403140000000e-01	1.458440000000e-02	2.657200000000e-02	6.034784267591e+00	1.563100000000e-02	3.549966614734e+00	0.000000000000e+00	0.000000000000e+00	
  35	LATTICE	3.000000000000e+00	5.000000000000e+00	2.945240000000e+00	5.479440000000e-01	5.188130000000e-03	4.033600000000e-02	7.361336194940e+00	1.449300000000e-02	2.644978318952e+00	0.000000000000e+00	0.000000000000e+00	
  36	LATTICE	4.000000000000e+00	5.000000000000e+00	3.926990000000e+00	5.759510000000e-01	9.143150000000e-03	5.202900000000e-02	9.033580981715e+00	1.612000000000e-02	2.798849207658e+00	0.000000000000e+00	0.000000000000e+00	
  37	LATTICE	5.000000000000e+00	5.000000000000e+00	4.908740000000e+00	5.163390000000e-01	1.539610000000e-02	5.445600000000e-02	1.054655952775e+01	3.276900000000e-02	6.346411950288e+00	0.000000000000e+00	0.000000000000e+00	
  38	LATTICE	6.000000000000e+00	5.000000000000e+00	5.890490000000e+00	4.018340000000e-01	2.330250000000e-02	3.519800000000e-02	8.759338433283e+00	5.165500000000e-02	1.285481069297e+01	3.784150000000e-02	9.417197151062e+00	
  39	LATTICE	7.000000000000e+00	5.000000000000e+00	6.872230000000e+00	2.752830000000e-01	3.421270000000e-02	5.562400000000e-02	2.020611516149e+01	6.720700000000e-02	2.441378508662e+01	0.000000000000e+00	0.000000000000e+00	
  40	LATTICE	8.000000000000e+00	5.000000000000e+00	7.853980000000e+00	1.674660000000e-01	5.857880000000e-02	8.722800000000e-02	5.208699079216e+01	7.930100000000e-02	4.735349264925e+01	0.000000000000e+00	0.000000000000e+00	
  41	LATTICE	1.000000000000e+00	6.000000000000e+00	1.178100000000e+00	2.647960000000e-01	3.376170000000e-02	1.545700000000e-02	5.837323826644e+00	1.162200000000e-02	4.389039109352e+00	0.000000000000e+00	0.000000000000e+00	
  42	LATTICE	2.000000000000e+00	6.000000000000e+00	2.356190000000e+00	4.663510000000e-01	2.009800000000e-02	3.214300000000e-02	6.892447963015e+00	1.597000000000e-02	3.424459259227e+00	0.000000000000e+00	0.000000000000e+00	
  43	LATTICE	3.000000000000e+00	6.000000000000e+00	3.534290000000e+00	5.415040000000e-01	1.204150000000e-02	4.784900000000e-02	8.836315151873e+00	1.132400000000e-02	2.091212622621e+00	0.000000000000e+00	0.000000000000e+00	
  44	LATTICE	4.000000000000e+00	6.000000000000e+00	4.712390000000e+00	5.508680000000e-01	4.182620000000e-02	5.534500000000e-02	1.004687148282e+01	2.917900000000e-02	5.296913235113e+00	0.000000000000e+00	0.000000000000e+00	
  45	LATTICE	5.000000000000e+00	6.000000000000e+00	5.890490000000e+00	4.385960000000e-01	7.999490000000e-02	3.519800000000e-02	8.025152988171e+00	5.165500000000e-02	1.177735319064e+01	0.000000000000e+00	0.000000000000e+00	
  46	LATTICE	6.000000000000e+00	6.000000000000e+00	7.068580000000e+00	2.372550000000e-01	1.096360000000e-01	6.492100000000e-02	2.736338538703e+01	6.976000000000e-02	2.940296305663e+01	0.000000000000e+00	0.000000000000e+00	
  47	LATTICE	7.000000000000e+00	6.000000000000e+00	8.246680000000e+00	1.938920000000e-01	3.040080000000e-02	7.906300000000e-02	4.077682421142e+01	8.316300000000e-02	4.289140346172e+01	0.000000000000e+00	0.000000000000e+00	
  48	LATTICE	8.000000000000e+00	6.000000000000e+00	9.424780000000e+00	1.320690000000e-01	1.229870000000e-01	2.871840000000e-01	2.174499693342e+02	8.694600000000e-02	6.583376871181e+01	0.000000000000e+00	0.000000000000e+00	
